Order_ID,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Country,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Sales,Cost,Profit,Payment_Method,Order_Status,Order_Date,Delivery_Date,Customer_Rating
ORD-1000109,CUST-22328,William Thomas,Male,28.0,Premium,India,West Bengal,Kolkata,Sports,Fitness,Cricket Bat,4319.4,3,15.0,1943.73,199.79,11214.26,9687.34,1526.92,Wallet,Delivered,2023-06-05,2023-06-08,3.7
ORD-1000110,CUST-19794,Arjun Smith,Female,55.0,Regular,United Kingdom,England,Manchester,Grocery,Food,Coffee,522.71,1,15.0,78.41,221.86,666.16,608.1,58.06,Net Banking,Delivered,2025-05-04,2025-05-12,4.8
ORD-1000111,CUST-30980,Priya Anderson,Male,47.0,New,Australia,Western Australia,Perth,Fashion,Footwear,T-Shirt,961.33,2,25.0,480.67,157.83,1599.82,1321.03,278.79,Debit Card,Delivered,2025-06-06,2025-06-10,3.5
ORD-1000112,CUST-25432,William Thomas,Male,55.0,Regular,India,Gujarat,Ahmedabad,Electronics,Audio,Bluetooth Speaker,14053.96,5,25.0,17567.45,179.04,52881.39,57667.28,-4785.89,Cash on Delivery,Delivered,2025-12-22,2025-12-27,
ORD-1000113,CUST-19277,Sophia Anderson,Male,28.0,New,United States,Illinois,Chicago,Fashion,Women,Handbag,4365.98,3,25.0,3274.48,229.26,10052.72,11246.27,-1193.55,Credit Card,Delivered,2026-02-24,2026-03-04,5.0
ORD-1000114,CUST-33132,Priya Gupta,Female,37.0,VIP,United States,Texas,Houston,Fashion,Men,Shoes,6126.04,1,25.0,1531.51,171.57,4766.1,4584.83,181.27,Debit Card,Delivered,2025-03-30,2025-04-05,3.2
ORD-1000115,CUST-31259,Saurabh Smith,Female,36.0,Regular,India,Telangana,Hyderabad,Grocery,Beverages,Snacks Pack,986.81,5,5.0,246.7,122.11,4809.46,4426.38,383.08,UPI,Delivered,2023-08-02,2023-08-05,
ORD-1000116,CUST-15482,Ananya Brown,Female,66.0,Premium,India,Karnataka,Bengaluru,Electronics,Wearable,Headphones,26390.58,2,0.0,0.0,195.91,52977.07,47182.07,5795.0,Net Banking,Delivered,2023-11-14,2023-11-17,4.9
ORD-1000117,CUST-13311,Aarav Taylor,Female,45.0,New,India,Karnataka,Bengaluru,Electronics,Mobile,Headphones,82877.01,1,20.0,16575.4,121.49,66423.1,74550.04,-8126.94,UPI,Delivered,2025-08-14,2025-08-20,5.0
ORD-1000118,CUST-23395,Sophia Sharma,Male,68.0,Regular,India,Telangana,Hyderabad,Books,Non-Fiction,Novel,2551.68,2,20.0,1020.67,73.08,4155.77,4427.38,-271.61,Credit Card,Delivered,2025-07-24,2025-07-29,3.1
ORD-1000119,CUST-23392,Ananya Anderson,Female,60.0,Premium,United States,California,Los Angeles,Home & Kitchen,Kitchen,Office Chair,2291.65,1,15.0,343.75,348.77,2296.67,2190.98,105.69,Net Banking,Delivered,2024-01-22,2024-01-26,4.1
ORD-1000120,CUST-13259,Neha Patel,Male,20.0,New,Canada,British Columbia,Vancouver,Home & Kitchen,Home Decor,Mixer,14045.71,1,25.0,3511.43,198.3,10732.58,12409.95,-1677.37,UPI,Delivered,2025-11-19,2025-11-25,4.6
ORD-1000121,CUST-26028,Kavya Wilson,Male,52.0,Regular,India,Maharashtra,Mumbai,Electronics,Mobile,Smartwatch,50575.96,1,,7586.39,0.0,42989.57,42776.29,213.28,Debit Card,Delivered,2025-04-12,2025-04-15,
ORD-1000122,CUST-17597,Aisha Johnson,Male,67.0,Regular,India,Tamil Nadu,Chennai,Books,Education,Textbook,1513.26,1,10.0,151.33,120.38,1482.31,1283.74,198.57,Net Banking,Delivered,2026-03-24,2026-03-28,4.4
ORD-1000123,CUST-17151,Arjun Gupta,Male,66.0,Premium,India,Delhi,Delhi,Fashion,Footwear,Jacket,4383.04,2,0.0,0.0,99.32,8865.4,5722.99,3142.41,Net Banking,Delivered,2024-09-29,2024-09-30,2.8
ORD-1000124,CUST-25996,Aditya Taylor,Female,28.0,Regular,Canada,Quebec,Montreal,Fashion,Accessories,Jeans,5300.25,2,15.0,1590.08,294.44,9304.86,8851.3,453.56,Net Banking,Returned,2026-07-27,2026-08-01,4.2
ORD-1000125,CUST-20485,Aisha Das,Male,34.0,Premium,United States,California,,Home & Kitchen,Furniture,Bedsheet,9437.77,1,30.0,2831.33,312.96,6919.4,7500.5,-581.1,UPI,Delivered,2023-09-24,2023-09-29,2.3
ORD-1000126,CUST-16642,James Sharma,Female,31.0,Premium,Australia,New South Wales,Sydney,Grocery,Beverages,Cooking Oil,2003.84,1,5.0,100.19,208.3,2111.95,1914.84,197.11,Cash on Delivery,Delivered,2025-01-30,2025-02-08,4.3
ORD-1000127,CUST-11137,Aisha Singh,Female,59.0,Premium,Australia,Western Australia,Perth,Grocery,Food,Snacks Pack,1626.59,4,0.0,0.0,354.43,6860.79,5712.16,1148.63,Net Banking,Delivered,2024-03-18,2024-03-26,3.3
ORD-1000128,CUST-32052,Emma Mehta,Female,26.0,VIP,United Kingdom,England,Liverpool,Beauty,Skincare,Sunscreen,12695.78,1,40.0,5078.31,241.34,7858.81,8103.38,-244.57,Cash on Delivery,Delivered,2025-06-29,2025-07-05,3.8
ORD-1000129,CUST-15776,Vivaan Smith,Male,55.0,,United Kingdom,England,Manchester,Home & Kitchen,Home Decor,Storage Box,1511.34,1,20.0,302.27,188.92,1397.99,1369.84,28.15,Credit Card,Delivered,2026-08-06,2026-08-13,4.6
ORD-1000130,CUST-12828,William Gupta,Male,42.0,Regular,United States,Texas,,Books,Non-Fiction,Biography,2799.15,4,5.0,559.83,142.14,10778.91,9408.75,1370.16,UPI,Delivered,2024-03-12,2024-03-18,3.9
ORD-1000131,CUST-15585,Neha Das,Male,51.0,Regular,Canada,British Columbia,Vancouver,Electronics,Computer,Laptop,42664.53,1,5.0,2133.23,326.29,40857.59,38048.84,2808.75,Credit Card,Delivered,2023-09-17,,3.6
ORD-1000132,CUST-32335,Aisha Brown,Male,36.0,Premium,India,Maharashtra,Mumbai,Fashion,Women,T-Shirt,6840.02,2,25.0,3420.01,52.31,10312.34,9550.99,761.35,Credit Card,Delivered,2025-07-28,,4.2
ORD-1000133,CUST-30180,Aisha Taylor,Male,41.0,VIP,India,Maharashtra,Mumbai,Fashion,Footwear,Shoes,1152.6,2,10.0,230.52,133.55,2208.23,1700.21,508.02,UPI,Delivered,2024-09-23,,4.3
ORD-1000134,CUST-15355,Ananya Wilson,Female,30.0,Regular,Australia,New South Wales,Sydney,Electronics,Audio,Headphones,56732.74,1,30.0,17019.82,51.72,39764.64,52093.07,-12328.43,Net Banking,Delivered,2023-08-15,2023-08-22,3.3
ORD-1000135,CUST-29604,Priya Reddy,Male,53.0,Regular,Canada,British Columbia,Vancouver,Books,Fiction,Novel,2117.78,1,30.0,635.33,349.19,1831.64,2036.36,-204.72,Debit Card,Delivered,2025-10-23,2025-11-01,2.9
ORD-1000136,CUST-34472,Aditya Thomas,Male,29.0,Premium,India,Tamil Nadu,Chennai,Beauty,Cosmetics,Hair Dryer,1599.25,1,30.0,479.77,155.23,1274.71,1208.9,65.81,Net Banking,Delivered,2024-11-05,2024-11-11,4.0
ORD-1000137,CUST-18224,Rahul Kumar,,29.0,Regular,United States,Texas,Houston,Home & Kitchen,Kitchen,Mixer,16887.67,1,10.0,1688.77,288.3,15487.2,13032.16,2455.04,Debit Card,Delivered,2026-03-03,2026-03-06,3.4
ORD-1000138,CUST-11102,Neha Smith,Female,57.0,New,United States,Texas,Houston,Books,Non-Fiction,Novel,2617.5,1,5.0,130.88,271.84,2758.46,2254.98,503.48,Net Banking,Delivered,2026-05-13,2026-05-20,5.0
ORD-1000139,CUST-31486,Aisha Johnson,Female,64.0,New,United States,New York,New York,electronics,Wearable,Laptop,63148.58,3,5.0,9472.29,344.42,180317.87,150598.39,29719.48,Wallet,Delivered,2024-04-05,2024-04-12,4.9
ORD-1000140,CUST-13644,,Female,39.0,VIP,Canada,Ontario,Toronto,Beauty,Skincare,Perfume,12934.57,1,0.0,0.0,131.77,13066.34,9402.68,3663.66,,Delivered,2025-01-05,2025-01-10,3.5
ORD-1000141,CUST-29127,Neha Johnson,Male,35.0,Premium,India,Telangana,Hyderabad,Home & Kitchen,Home Decor,Bedsheet,11881.23,5,15.0,8910.92,114.19,50609.42,51039.87,-430.45,Wallet,Delivered,2023-09-29,2023-10-03,5.0
ORD-1000142,CUST-13423,Arjun Thomas,Male,60.0,Premium,Australia,Western Australia,Perth,Books,Non-Fiction,Science Book,1213.52,1,30.0,364.06,243.54,1093.0,1129.18,-36.18,Debit Card,Returned,2024-04-22,2024-04-29,4.4
ORD-1000143,CUST-25514,Aditya Wilson,Female,27.0,New,United States,Arizona,Phoenix,Electronics,Wearable,Tablet,83536.58,2,5.0,8353.66,279.21,158998.71,148541.14,10457.57,Wallet,Delivered,2023-11-18,2023-11-27,4.1
ORD-1000144,CUST-30753,Emma Kumar,Male,70.0,Regular,Canada,Quebec,Montreal,Home & Kitchen,Furniture,Mixer,9777.06,1,0.0,0.0,244.08,10021.14,7459.7,2561.44,Cash on Delivery,Delivered,2025-11-06,2025-11-11,4.4
ORD-1000145,CUST-11132,Rahul Thomas,Female,43.0,New,India,Maharashtra,Mumbai,Electronics,Wearable,Laptop,30068.89,2,10.0,6013.78,166.03,54290.03,47447.13,6842.9,Net Banking,Delivered,2023-04-09,2023-04-15,3.6
ORD-1000146,CUST-24270,Arjun Patel,Female,41.0,Premium,Canada,Alberta,Calgary,Home & Kitchen,Furniture,Table Lamp,10596.4,1,25.0,2649.1,67.71,8015.01,9016.94,-1001.93,Debit Card,Delivered,2023-02-09,2023-02-16,
ORD-1000147,CUST-21580,Ava Singh,Female,39.0,VIP,India,Telangana,Hyderabad,Electronics,Mobile,Bluetooth Speaker,66523.2,1,15.0,9978.48,116.58,56661.3,61633.58,-4972.28,Cash on Delivery,Delivered,2024-11-10,2024-11-13,3.2
ORD-1000148,CUST-30195,Rahul Mehta,Female,38.0,Regular,United Kingdom,England,Liverpool,Beauty,Skincare,Hair Dryer,5600.22,1,20.0,1120.04,217.49,4697.67,4389.61,308.06,Debit Card,Delivered,2025-12-06,2025-12-13,4.1
ORD-1000149,CUST-20728,Vivaan Mehta,Male,56.0,,India,Gujarat,,Electronics,Mobile,Smartphone,55509.54,2,20.0,22203.82,0.0,88815.26,97443.96,-8628.7,UPI,Delivered,2026-04-29,2026-04-30,
ORD-1000150,CUST-14287,Aarav Sharma,Male,32.0,Premium,India,Telangana,Hyderabad,Books,Education,Novel,2340.09,1,5.0,117.0,194.07,2417.16,2149.73,267.43,Cash on Delivery,Delivered,2023-07-02,2023-07-08,4.0
ORD-1000151,CUST-23794,William Wilson,Male,60.0,New,India,Karnataka,Bengaluru,Home & Kitchen,Furniture,Storage Box,,1,5.0,527.87,151.84,10181.33,8212.95,1968.38,Cash on Delivery,Delivered,2025-09-26,2025-10-01,3.6
ORD-1000152,CUST-26523,Sophia Reddy,Male,,Regular,United States,California,Los Angeles,Books,Fiction,Biography,2339.23,2,15.0,701.77,254.88,4231.57,4137.19,94.38,Wallet,Delivered,2023-11-27,2023-12-02,3.5
ORD-1000153,CUST-14855,Ava Taylor,Male,27.0,New,India,Tamil Nadu,Chennai,Fashion,Women,Jeans,3714.57,2,15.0,1114.37,103.66,6418.43,4926.57,1491.86,Credit Card,Delivered,2023-08-03,2023-08-11,3.6
ORD-1000154,CUST-24114,Noah Patel,Male,27.0,Premium,Australia,Victoria,Melbourne,Grocery,Beverages,Dry Fruits,1842.07,2,5.0,184.21,194.2,3694.13,3521.15,172.98,Credit Card,Delivered,2023-04-08,2023-04-15,3.9
ORD-1000155,CUST-23032,Arjun Johnson,Female,46.0,Regular,India,Maharashtra,Pune,Home & Kitchen,Home Decor,Office Chair,11203.04,2,10.0,2240.61,133.0,20298.47,16902.06,3396.41,Debit Card,Delivered,2023-03-14,2023-03-20,5.0
ORD-1000156,CUST-27200,Ananya Kumar,Female,27.0,Regular,India,West Bengal,Kolkata,Electronics,Wearable,Headphones,2499.22,2,10.0,499.84,129.94,4628.54,4113.13,515.41,Net Banking,Delivered,2025-10-27,2025-10-30,3.3
ORD-1000157,CUST-12424,Ananya Smith,Female,62.0,Regular,United States,California,Los Angeles,Electronics,Computer,Bluetooth Speaker,10785.62,4,10.0,4314.25,298.83,39127.06,35212.71,3914.35,UPI,Delivered,2024-01-14,2024-01-24,5.0
ORD-1000158,CUST-11629,,Female,55.0,Regular,India,Maharashtra,Pune,Electronics,Mobile,Smartphone,3002.94,4,10.0,1201.18,21.5,10832.08,10978.21,-146.13,Cash on Delivery,Cancelled,2023-12-04,2023-12-08,2.9
ORD-1000159,CUST-31128,James Mehta,Female,19.0,Premium,United States,New York,New York,Fashion,Women,Jacket,2860.49,1,5.0,143.02,264.47,2981.94,2146.62,835.32,Debit Card,Delivered,2023-10-22,,2.9
ORD-1000160,CUST-18326,Aisha Reddy,Male,45.0,Regular,Canada,Alberta,Calgary,Home & Kitchen,Home Decor,Table Lamp,16044.34,3,5.0,2406.65,222.9,45949.27,42280.84,3668.43,Debit Card,Delivered,2023-09-13,2023-09-19,3.0
ORD-1000161,CUST-21707,Kavya Das,Male,69.0,New,India,,Ahmedabad,Home & Kitchen,Kitchen,Mixer,19338.27,2,25.0,9669.14,176.92,29184.32,28397.22,787.1,Net Banking,Delivered,2025-08-21,2025-08-23,3.1
ORD-1000162,CUST-10086,Sophia Wilson,Female,20.0,Regular,Canada,Alberta,Calgary,Beauty,Haircare,Sunscreen,4914.53,1,5.0,245.73,216.77,4885.57,3919.41,966.16,Wallet,Delivered,2023-09-18,2023-09-27,2.1
ORD-1000163,CUST-34690,Arjun Patel,Female,45.0,Regular,United Kingdom,England,Liverpool,Fashion,,Dress,6760.6,2,20.0,2704.24,175.4,10992.36,9121.79,1870.57,Wallet,Delivered,2025-01-27,2025-02-01,3.0
ORD-1000164,CUST-33285,Aarav Patel,Male,64.0,Regular,India,Tamil Nadu,,Grocery,Food,Coffee,1521.03,3,15.0,684.46,224.28,4102.91,3963.21,139.7,UPI,Delivered,2023-05-21,2023-05-24,3.9
ORD-1000165,CUST-17374,Aisha Smith,Male,42.0,VIP,Australia,New South Wales,Sydney,Electronics,Computer,Tablet,80489.72,2,10.0,16097.94,300.71,145182.21,143713.88,1468.33,UPI,Delivered,2024-06-12,2024-06-19,4.7
ORD-1000166,CUST-13764,Olivia Anderson,Female,35.0,New,Canada,Ontario,Toronto,Books,Non-Fiction,Novel,475.26,2,10.0,95.05,224.68,1080.15,933.27,146.88,Credit Card,Delivered,2023-05-19,,
ORD-1000167,CUST-24162,Aditya Reddy,Female,57.0,Regular,United States,Texas,Houston,Books,Fiction,Business Book,2978.31,2,40.0,2382.65,315.85,3889.82,5043.52,-1153.7,Wallet,Delivered,2023-08-09,2023-08-12,4.5
ORD-1000168,CUST-25768,Arjun Mehta,Male,54.0,Premium,India,Karnataka,,Sports,Team Sports,Yoga Mat,6324.09,3,10.0,1897.23,66.58,17141.62,14048.04,3093.58,Wallet,Delivered,2025-12-07,2025-12-12,3.1
ORD-1000169,CUST-30029,Kavya Wilson,Male,30.0,VIP,United States,Texas,Houston,Beauty,Skincare,Makeup Kit,4751.36,1,5.0,237.57,254.01,4767.8,3688.02,1079.78,Debit Card,Delivered,2025-05-07,2025-05-14,4.8
ORD-1000170,CUST-23680,Saurabh Brown,Male,55.0,VIP,United States,California,Los Angeles,Home & Kitchen,Kitchen,Table Lamp,9135.94,1,,1827.19,330.91,7639.66,7937.52,-297.86,Net Banking,Delivered,2025-01-05,2025-01-11,3.3
ORD-1000171,CUST-13748,Saurabh Taylor,Female,52.0,New,United States,Arizona,Phoenix,Sports,Outdoor,Tennis Racket,10800.61,3,20.0,6480.37,207.33,26128.79,24115.36,2013.43,Cash on Delivery,Delivered,2023-12-06,2023-12-10,2.4
ORD-1000172,CUST-19867,Aisha Taylor,Female,49.0,Premium,United States,New York,New York,Grocery,Household,Coffee,3305.41,3,25.0,2479.06,282.85,7720.02,8226.78,-506.76,Debit Card,Returned,2024-11-18,2024-11-21,3.2
ORD-1000173,CUST-32431,Liam Johnson,Male,20.0,Premium,India,,Bengaluru,Books,Non-Fiction,Children Book,148.83,1,0.0,0.0,102.91,251.74,164.63,87.11,Net Banking,Delivered,2025-07-08,2025-07-15,4.5
ORD-1000174,CUST-34260,Rohan Singh,Male,,Premium,India,Maharashtra,,Grocery,Household,Coffee,2205.35,2,15.0,661.61,97.99,3847.08,4156.17,-309.09,UPI,Delivered,2024-06-23,2024-06-29,4.0
ORD-1000175,CUST-20066,Aarav Das,Female,32.0,Regular,Australia,New South Wales,Sydney,Sports,Outdoor,Tennis Racket,2066.79,2,0.0,0.0,300.08,4433.66,3184.18,1249.48,Wallet,Delivered,2025-05-06,2025-05-10,4.7
ORD-1000176,CUST-28241,Rohan Sharma,Male,53.0,Regular,United States,Arizona,Phoenix,Grocery,Beverages,Cooking Oil,2716.82,2,25.0,1358.41,181.38,4256.61,4800.82,-544.21,Debit Card,Delivered,2025-08-30,2025-09-12,3.6
ORD-1000177,CUST-17382,Ananya Singh,Male,54.0,New,India,Gujarat,Ahmedabad,fashion,Accessories,T-Shirt,4760.58,2,15.0,1428.17,109.44,8202.43,7686.26,516.17,UPI,Delivered,2025-08-12,2025-08-16,4.2
ORD-1000178,CUST-12411,Vivaan Johnson,Male,55.0,New,Canada,British Columbia,Vancouver,Electronics,Audio,Smartwatch,41358.13,2,25.0,20679.06,284.56,62321.76,71554.49,-9232.73,Cash on Delivery,Delivered,2025-12-30,2026-01-02,4.3
ORD-1000179,CUST-33741,Rohan Reddy,Female,63.0,Regular,India,Gujarat,Ahmedabad,Home & Kitchen,Kitchen,Office Chair,11389.68,1,25.0,2847.42,121.44,8663.7,9609.7,-946.0,Cash on Delivery,Delivered,2024-09-28,2024-10-04,5.0
ORD-1000180,CUST-19486,Liam Thomas,Male,30.0,New,India,,Mumbai,Home & Kitchen,Furniture,Cookware Set,,1,5.0,654.98,164.09,12608.66,10929.6,1679.06,UPI,Cancelled,2023-04-16,2023-04-17,4.0
ORD-1000181,CUST-11932,Emma Sharma,Female,23.0,Premium,India,Maharashtra,Mumbai,Home & Kitchen,Kitchen,Table Lamp,15631.94,3,10.0,4689.58,95.36,42301.6,37885.95,4415.65,UPI,Delivered,2023-07-06,2023-07-10,4.3
ORD-1000182,CUST-10719,Saurabh Mehta,Female,23.0,Regular,Canada,British Columbia,Vancouver,Fashion,Men,T-Shirt,4912.23,2,5.0,491.22,186.39,9519.63,8215.96,1303.67,Debit Card,Cancelled,2025-01-07,2025-01-12,3.8
ORD-1000183,CUST-10336,Arjun Sharma,Female,30.0,Regular,United Kingdom,England,London,Books,Fiction,Children Book,186.77,2,,56.03,301.72,619.23,500.5,118.73,Credit Card,Delivered,2024-01-23,2024-01-31,5.0
ORD-1000184,CUST-29741,Rahul Taylor,Female,46.0,VIP,Australia,Queensland,Brisbane,Fashion,Women,Jacket,6623.78,1,20.0,1324.76,310.52,5609.54,4990.35,619.19,Credit Card,Delivered,2025-07-01,2025-07-11,4.1
ORD-1000185,CUST-13791,Ananya Thomas,Male,62.0,Regular,United States,New York,New York,Home & Kitchen,Home Decor,Table Lamp,2746.46,1,25.0,686.62,100.86,2160.7,2147.24,13.46,UPI,Delivered,2025-10-21,2025-10-29,4.6
ORD-1000186,CUST-22629,James Reddy,Male,68.0,Premium,Australia,Western Australia,Perth,Fashion,Women,Jeans,849.15,2,5.0,84.92,328.94,1942.32,1469.01,473.31,UPI,Delivered,2024-01-25,2024-02-01,2.7
ORD-1000187,CUST-21989,Sophia Johnson,Male,30.0,Regular,India,Delhi,Delhi,Sports,Team Sports,Yoga Mat,4303.42,2,5.0,430.34,74.03,8250.53,6719.32,1531.21,UPI,Delivered,2026-02-16,2026-02-21,5.0
ORD-1000188,CUST-21151,Neha Thomas,Male,,Regular,United States,Illinois,Chicago,Fashion,Women,Jacket,995.28,1,10.0,99.53,217.21,1112.96,915.97,196.99,Credit Card,Delivered,2025-07-11,2025-07-15,4.2
ORD-1000189,CUST-22721,Ava Wilson,Female,40.0,Regular,India,Karnataka,Bengaluru,Grocery,Household,Dry Fruits,2426.76,1,5.0,121.34,170.76,2476.18,2398.46,77.72,UPI,Delivered,2026-07-29,2026-08-04,4.4
ORD-1000190,CUST-27358,Olivia Brown,Male,22.0,Regular,United Kingdom,England,Birmingham,Fashion,Accessories,T-Shirt,6033.4,3,15.0,2715.03,245.61,15630.78,15219.75,411.03,Debit Card,Delivered,2025-08-05,2025-08-08,4.7
ORD-1000191,CUST-30922,Emma Reddy,Male,26.0,New,Australia,Western Australia,Perth,Books,Education,Biography,1930.56,1,5.0,96.53,337.6,2171.63,1678.33,493.3,Credit Card,Delivered,2026-06-14,2026-06-20,3.5
ORD-1000192,CUST-19803,Aarav Das,Male,54.0,Premium,India,Tamil Nadu,Chennai,Books,,Business Book,638.46,1,30.0,191.54,0.0,446.92,514.06,-67.14,UPI,Delivered,2025-05-06,2025-05-09,4.5
ORD-1000193,CUST-17693,Liam Mehta,Female,44.0,VIP,United Kingdom,England,Manchester,Home & Kitchen,Kitchen,Bedsheet,14904.54,1,0.0,0.0,271.41,15175.95,12279.04,2896.91,Net Banking,Delivered,2024-08-12,2024-08-19,4.7
ORD-1000194,CUST-15368,,Male,61.0,Regular,India,Telangana,Hyderabad,Grocery,Household,Rice Pack,1722.86,2,10.0,344.57,151.75,3252.9,3383.59,-130.69,Debit Card,Delivered,2025-02-23,2025-02-26,4.1
ORD-1000195,CUST-24062,Arjun Mehta,Male,45.0,New,United States,Texas,,Home & Kitchen,Furniture,Cookware Set,9510.83,5,10.0,4755.41,237.41,43036.15,33725.79,9310.36,Cash on Delivery,Delivered,2025-04-05,2025-04-08,4.2
ORD-1000196,CUST-30450,Kavya Reddy,Female,22.0,VIP,India,Telangana,Hyderabad,Beauty,Haircare,Shampoo,5149.59,1,5.0,257.48,0.0,4892.11,3245.18,1646.93,Cash on Delivery,Delivered,2025-09-02,2025-09-05,4.2
ORD-1000197,CUST-13962,Aditya Smith,Male,34.0,Premium,India,Gujarat,Ahmedabad,Books,Fiction,Children Book,2669.94,3,10.0,800.98,172.7,7381.54,6984.64,396.9,Cash on Delivery,Delivered,2026-05-10,2026-05-11,4.6
ORD-1000198,CUST-24586,Ananya Brown,Male,36.0,New,India,Gujarat,Ahmedabad,Sports,Team Sports,Tennis Racket,14010.64,3,5.0,2101.6,235.46,40165.78,34266.81,5898.97,Net Banking,Delivered,2023-04-23,2023-04-30,2.2
ORD-1000199,CUST-15578,Aisha Gupta,Female,,,India,,Hyderabad,Sports,Outdoor,Cricket Bat,12345.81,1,0.0,0.0,208.29,12554.1,10860.2,1693.9,UPI,Delivered,2023-04-26,2023-04-29,3.8
ORD-1000200,CUST-26459,Emma Kumar,Female,19.0,Regular,Canada,Alberta,Calgary,Electronics,Computer,Laptop,21272.47,1,25.0,5318.12,201.6,16155.95,18360.77,-2204.82,Debit Card,Delivered,2023-10-25,2023-11-03,4.4
ORD-1000201,CUST-25972,Noah Anderson,Female,62.0,New,India,Tamil Nadu,Chennai,Electronics,Wearable,Smartwatch,37523.5,1,5.0,1876.17,101.27,35748.6,33767.43,1981.17,Net Banking,Delivered,2024-06-03,2024-06-04,3.5
ORD-1000202,CUST-14319,Noah Patel,,53.0,Premium,India,,Pune,Beauty,Fragrance,Makeup Kit,2840.56,1,30.0,852.17,238.0,2226.39,2353.52,-127.13,Debit Card,Delivered,2025-07-06,2025-07-11,4.4
ORD-1000203,CUST-33165,Aisha Gupta,Male,21.0,Regular,India,Tamil Nadu,Chennai,Fashion,Men,Shoes,2117.65,1,15.0,317.65,40.35,1840.35,1639.74,200.61,Credit Card,Delivered,2025-10-29,2025-11-01,4.1
ORD-1000204,CUST-26513,Vivaan Wilson,Female,49.0,New,India,West Bengal,Kolkata,Grocery,Beverages,Coffee,2786.66,2,25.0,1393.33,100.38,4280.37,4857.1,-576.73,Wallet,Delivered,2026-03-07,2026-03-08,2.7
ORD-1000205,CUST-26131,Neha Singh,Male,57.0,Regular,India,Telangana,Hyderabad,Beauty,Fragrance,Perfume,9816.59,4,40.0,15706.54,82.78,23642.6,32844.87,-9202.27,Debit Card,Delivered,2026-04-19,2026-04-22,4.7
ORD-1000206,CUST-11384,Kavya Thomas,Male,33.0,Regular,India,Delhi,Delhi,Books,,Children Book,2134.41,1,10.0,213.44,167.86,2088.83,2015.53,73.3,UPI,Delivered,2025-10-12,2025-10-16,3.8
ORD-1000207,CUST-25553,Liam Wilson,Female,37.0,Premium,Australia,Western Australia,Perth,Electronics,Mobile,Laptop,62544.86,3,10.0,18763.46,101.96,168973.08,151223.68,17749.4,Net Banking,Delivered,2025-07-11,2025-07-20,4.4
ORD-1000208,CUST-12776,Aarav Taylor,Female,35.0,Premium,India,Delhi,Delhi,Electronics,Wearable,Laptop,76872.81,3,40.0,92247.37,181.68,138552.74,207883.47,-69330.73,Net Banking,Delivered,2024-03-15,2024-03-21,4.5
ORD-1000209,CUST-13866,Ava Das,Female,31.0,Regular,United States,Texas,Houston,Fashion,Footwear,Dress,4469.42,1,0.0,0.0,170.36,4639.78,3594.43,1045.35,UPI,Delivered,2024-05-09,2024-05-11,4.0
ORD-1000210,CUST-14603,Priya Das,Male,61.0,Regular,India,Maharashtra,Pune,Fashion,Women,Handbag,5037.32,4,15.0,3022.39,59.68,17186.57,13553.11,3633.46,Debit Card,Delivered,2025-04-16,2025-04-21,
ORD-1000211,CUST-24466,Aditya Gupta,Female,29.0,Premium,India,Gujarat,Ahmedabad,Grocery,Household,Breakfast Cereal,2711.35,1,10.0,271.13,142.95,2583.17,2543.38,39.79,Cash on Delivery,Delivered,2023-01-08,2023-01-11,3.7
ORD-1000212,CUST-17977,Noah Singh,Male,60.0,Regular,Canada,,Vancouver,Grocery,Food,Coffee,,3,5.0,412.0,351.13,8179.17,7222.01,957.16,UPI,Delivered,2026-05-08,2026-05-14,4.9
ORD-1000213,CUST-10375,Rahul Johnson,,21.0,Regular,India,Delhi,Delhi,Fashion,Women,Jacket,4131.5,1,15.0,619.73,279.49,3791.26,3457.41,333.85,Credit Card,Delivered,2026-05-28,2026-06-05,4.5
ORD-1000214,CUST-24342,Olivia Smith,Male,58.0,Regular,India,Karnataka,Bengaluru,Grocery,Food,Breakfast Cereal,1061.85,3,,637.11,205.66,2754.1,3108.59,-354.49,Credit Card,Delivered,2023-11-01,2023-11-03,3.9
ORD-1000215,CUST-25540,Ava Smith,Male,40.0,Regular,India,Karnataka,Bengaluru,Electronics,Computer,Bluetooth Speaker,7429.25,1,0.0,0.0,143.68,7572.93,6407.43,1165.5,Wallet,Delivered,2024-11-15,,2.9
ORD-1000216,CUST-27667,Aarav Das,Female,26.0,Regular,India,Delhi,Delhi,Home & Kitchen,Kitchen,Bedsheet,7600.7,1,10.0,760.07,155.42,6996.05,6234.42,761.63,Net Banking,Delivered,2024-12-30,2025-01-02,4.2
ORD-1000217,CUST-25848,Arjun Anderson,Male,28.0,VIP,United States,New York,New York,Fashion,Men,Shoes,1353.16,1,15.0,202.97,119.82,1270.01,1158.55,111.46,Cash on Delivery,Delivered,2023-10-31,2023-11-06,2.4
ORD-1000218,CUST-17933,Rohan Anderson,Female,50.0,Regular,United Kingdom,,London,Electronics,Mobile,Tablet,34319.24,1,10.0,3431.92,338.82,31226.14,27044.51,4181.63,Cash on Delivery,Returned,2024-08-29,2024-09-05,3.5
